Location,Region,District,Street,Price,Price_sqm,Views,Area,Rooms,Floors,Bathrooms,Building_type,Ceiling_height,Condition,Date_added,Date_edited,Date_scraped,Latitude,Longitude,Address,Facilities,Additional_info,url,On_request,Error,Floor,Storeys,Listing_type,Property_type,Platform_name,Airconditioner,Canalization,Centralheating,Electricity,Gas,Heating,Hotwater,Internet,Irrigation,Sewerage,Water,Water24_7,Attic,Balcony,Basement,Bilateral,Buildingexistence,Closetothebusstation,Elevator,Equipment,Eurowindows,Fence,Fireplace,Furniture,Garage,Gate,Grating,Gym,Heatedfloor,Heater,Highfirstfloor,Irondoor,Laminateflooring,Loggia,Openbalcony,Park,Parking,Parquet,Playground,Roadside,Sauna,Securitysystem,Storageroom,Sunny,Swimmingpool,Tile,Has_view
"Syunik, Goris, Goris",Syunik, Goris, Goris,75000,250,1277.0,300,5,2,1,Stone,2.8,Newly repaired,22.11.2020,23.01.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Storageroom,Basement,Tile,Laminateflooring,Parquet,Sunny,Bilateral,Closetothebusstation,Garage,Gate,Fence",https://myrealty.am/en/house-for-sale/Goris/Goris/Syunik/104649,0,0,,,for sale,house,myrealty.am,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
"Yerevan, Achapnyak, Arakelian St",Yerevan, Achapnyak, Arakelian St,36000,450,3859.0,80,5,1,1,Stone,3.2,Good,22.11.2020,22.11.2020,08.05.2022,40.21545628,44.44233762,"Սիլիկյան թաղամաս, Աջափնյակ, Երևան, 0029, Հայաստան",Gas,Basement,https://myrealty.am/en/house-for-sale/Arakelian+St/Achapnyak/Yerevan/104645,0,0,,,for sale,house,myrealty.am,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Avan, Duryan disrtict",Yerevan, Avan, Duryan disrtict,440000,440,1856.0,1000,5,2,3,Other,2.8,Good,21.11.2020,13.07.2021,08.05.2022,40.21362754,44.5820469,"երեւանի թիվ 54 մանկապարտեզ, 35/1, Դուրյան թաղամաս, Ավան, Երևան, 0044, Հայաստան","Heating,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Securitysystem,Sunny,Roadside,Parking,Park,Buildingexistence,Gate,Fence",https://myrealty.am/en/house-for-sale/Duryan+disrtict/Avan/Yerevan/104616,0,0,,,for sale,house,bars.am,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
"Yerevan, Avan, Khudyakov St",Yerevan, Avan, Khudyakov St,600000,429,1236.0,1400,6,3,4,Other,3.0,Newly repaired,20.11.2020,03.08.2021,08.05.2022,40.2122605,44.5702752,"77/5, Մարշալ Խուդյակովի փողոց, Ավան, Երևան, 0063, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Sunny,View,Garage",https://myrealty.am/en/house-for-sale/Khudyakov+St/Avan/Yerevan/104568,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Davtashen, Davtashen 3 district",Yerevan, Davtashen, Davtashen 3 district,420000,884,2217.0,475,4,2,2,Monolit,3.0,Newly repaired,19.11.2020,06.08.2021,08.05.2022,40.2254881,44.4946577,"Архив ЗАГСА РА., 16/3, Դավթաշենի 2-րդ զանգված, Դավթաշենի 2-րդ թաղամաս, Դավթաշեն, Երևան, 0054, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Loggia,Openbalcony,Sunny,View,Roadside,Closetothebusstation",https://myrealty.am/en/house-for-sale/Davtashen+3+district/Davtashen/Yerevan/104550,0,0,,,for sale,house,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"Kotayk, Arinj, Arinj",Kotayk, Arinj, Arinj,75000,107,1679.0,700,5,2,1,Stone,3.2,Zero condition,19.11.2020,19.11.2020,08.05.2022,40.23288826,44.58258497,"19, Առինջի 25-րդ փողոց, Առինջ, Աբովյանի տարածաշրջան, Կոտայքի մարզ, 2210, Հայաստան","Irrigation,Electricity,Gas,Water,water24/7","Irondoor,Attic,Basement,Sunny,Parking,Garage,Playground,Gate,Highfirstfloor",https://myrealty.am/en/house-for-sale/Arinj/Arinj/Kotayk/104545,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"Kotayk, Dzoraghbyur, Dzoraghbyur",Kotayk, Dzoraghbyur, Dzoraghbyur,205000,137,2603.0,1500,3,3,1,Stone,3.0,Newly repaired,24.07.2020,18.08.2021,08.05.2022,40.2004541,44.6345848,"Ձորափի փողոց, Նորավան, Ձորաղբյուր, Աբովյանի տարածաշրջան, Կոտայքի մարզ, 2224, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Openbalcony,Equipment,Furniture",https://myrealty.am/en/house-for-sale/Dzoraghbyur/Dzoraghbyur/Kotayk/100594,0,0,,,for sale,house,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Norq Marash, Norq 17 St",Yerevan, Norq Marash, Norq 17 St,360000,732,3786.0,492,4,2,3,Monolit,3.0,Newly repaired,23.07.2020,16.07.2021,08.05.2022,40.1777335,44.5449958,"27, Նորքի 17-րդ փողոց, Նորք Մարաշ, Երևան, 0047, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Eurowindows,Grating,Irondoor,Parquet,Securitysystem,Sunny,View,Bilateral,Garage,Gate,Fence",https://myrealty.am/en/house-for-sale/Norq+17+St/Norq+Marash/Yerevan/100567,0,0,,,for sale,house,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
"Aragatsotn, Ashtarak, Ashtarak",Aragatsotn, Ashtarak, Ashtarak,150000,176,2208.0,850,4,3,1,Stone,2.8,Newly repaired,22.07.2020,17.01.2021,08.05.2022,40.2928735,44.3505077,"N-1, 2, Մեսրոպ Մաշտոցի փողոց, Աշտարակ, Աշտարակի տարածաշրջան, Արագածոտնի մարզ, 0202, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment",https://myrealty.am/en/house-for-sale/Ashtarak/Ashtarak/Aragatsotn/100541,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kotayk, Tsaghkadzor, Khachatur Kechareci",Kotayk, Tsaghkadzor, Khachatur Kechareci,260000,217,2307.0,1200,7,2,5,Monolit,3.0,Newly repaired,20.07.2020,18.05.2021,08.05.2022,40.5317434,44.7159759,"Օլիմպիական փողոց, Ծաղկա‎ձոր, Կոտայքի մարզ, 2310, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park",https://myrealty.am/en/new-build-house-for-sale/Khachatur+Kechareci/Tsaghkadzor/Kotayk/100399,0,0,,,for sale,house,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"Kotayk, Dzoraghbyur, Dzoraghbyur",Kotayk, Dzoraghbyur, Dzoraghbyur,110000,220,2628.0,500,4,1,2,Stone,3.0,Newly repaired,17.07.2020,17.01.2021,08.05.2022,40.2004541,44.6345848,"Ձորափի փողոց, Նորավան, Ձորաղբյուր, Աբովյանի տարածաշրջան, Կոտայքի մարզ, 2224, Հայաստան","Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Balcony,Tile,Roadside,Park",https://myrealty.am/en/house-for-sale/Dzoraghbyur/Dzoraghbyur/Kotayk/100309,0,0,,,for sale,house,bars.am,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"Yerevan, Center, Tigran Mets Ave",Yerevan, Center, Tigran Mets Ave,125000,1623,1580.0,77,4,2,1,Other,2.8,Good,17.07.2020,20.04.2021,08.05.2022,40.174709,44.5140588,"11, Տիգրան Մեծի պողոտա, Կենտրոն, Երևան, 0010, Հայաստան","Heating,Hotwater,Electricity,water24/7,Water",Heatedfloor,https://myrealty.am/en/house-for-sale/Tigran+Mets+Ave/Center/Yerevan/100308,0,0,,,for sale,house,myrealty.am,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Erebuni, Azatamartikner St",Yerevan, Erebuni, Azatamartikner St,590000,1192,2942.0,495,7,4,5,Monolit,3.8,Zero condition,16.07.2020,16.07.2021,08.05.2022,40.1461119,44.5222967,"76, Ազատամարտիկների փողոց, Էրեբունի, Երևան, 0075, Հայաստան","Sewerage,Canalization,Electricity,Water,water24/7","Eurowindows,Irondoor,Openbalcony,View,Parking,Garage,Buildingexistence,Gate,Fence",https://myrealty.am/en/new-build-house-for-sale/Azatamartikner+St/Erebuni/Yerevan/100304,0,0,,,for sale,house,bars.am,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"Yerevan, Davtashen, Davtashen 1 St",Yerevan, Davtashen, Davtashen 1 St,80000,1000,2855.0,80,3,2,1,Stone,3.2,Good,16.07.2020,16.07.2020,08.05.2022,40.21766111,44.48186079,"27, Դավթաշենի 1-ին փողոց, Դավթաշեն գյուղ, Դավթաշեն, Երևան, 0048, Հայաստան","Heating,Internet,Hotwater,Gas","Eurowindows,Openbalcony,Basement,Sunny,View",https://myrealty.am/en/house-for-sale/Davtashen+1+St/Davtashen/Yerevan/100264,0,0,,,for sale,house,myrealty.am,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Davtashen, Mikoyan St",Yerevan, Davtashen, Mikoyan St,162000,757,2709.0,214,1,2,3,Monolit,3.0,Zero condition,15.07.2020,11.12.2020,08.05.2022,40.2238324,44.5056338,"Methane Station, Եղվարդի խճուղի, Դավթաշեն, Երևան, 0054, Հայաստան","Hotwater,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/new-build-house-for-sale/Mikoyan+St/Davtashen/Yerevan/100206,0,0,,,for sale,house,bars.am,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"Yerevan, Center, Charents 1 alley",Yerevan, Center, Charents 1 alley,65000,144,4038.0,450,5,2,1,Stone,2.8,Good,14.07.2020,12.05.2021,08.05.2022,40.2153506,44.5848525,"10, Չարենց թաղամաս, Ավան, Երևան, 0044, Հայաստան","Internet,Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Sunny,Bilateral,Closetothebusstation,Gate,Fence",https://myrealty.am/en/house-for-sale/Charents+1+alley/Center/Yerevan/100154,0,0,,,for sale,house,bars.am,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Yerevan, Malatia-Sebastia, Haghtanak vill 1 St",Yerevan, Malatia-Sebastia, Haghtanak vill 1 St,105000,583,3524.0,180,4,0,1,Monolit,2.8,Newly repaired,13.07.2020,24.05.2021,08.05.2022,40.188981,44.4207098,"24, Հաղթանակ 10-րդ փողոց, Հաղթանակ, Մալաթիա-Սեբաստիա, Երևան, 0081, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Sunny,Closetothebusstation",https://myrealty.am/en/new-build-house-for-sale/Haghtanak+vill+1+St/Malatia-Sebastia/Yerevan/100150,0,0,,,for sale,house,bars.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Yerevan, Center, Koryun St",Yerevan, Center, Koryun St,350000,2500,3209.0,140,4,3,2,Stone,3.0,Newly repaired,13.07.2020,17.07.2021,08.05.2022,40.1880938,44.524687,"Երևանի պետական բժշկական համալսարան, 2, Կորյունի փողոց, Կենտրոն, Երևան, 0025, Հայաստան","Heating,Internet,Irrigation,Sewerage,Canalization,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Eurowindows,Irondoor,Openbalcony,Balcony,Basement,Tile,Laminateflooring,Sunny,Bilateral,Closetothebusstation,Parking,Playground,Park",https://myrealty.am/en/house-for-sale/Koryun+St/Center/Yerevan/100133,0,0,,,for sale,house,myrealty.am,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
"Yerevan, Center, D. Demirchyan St",Yerevan, Center, D. Demirchyan St,450000,2143,1620.0,210,7,3,3,Stone,3.2,Zero condition,12.07.2020,02.03.2021,08.05.2022,40.1895657,44.5075706,"10, Դերենիկ Դեմիրճյանի փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Sewerage,Canalization,Electricity,Water,water24/7","Furniture,Irondoor,Openbalcony,Basement,View,Bilateral,Closetothebusstation,Garage,Park,Gate,Fence",https://myrealty.am/en/house-for-sale/D.+Demirchyan+St/Center/Yerevan/100083,0,0,,,for sale,house,bars.am,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"Yerevan, Achapnyak, Shiraz St",Yerevan, Achapnyak, Shiraz St,185000,925,3577.0,200,4,2,2,Monolit,2.8,Good,11.07.2020,10.04.2022,08.05.2022,40.2035014,44.4616726,"14/5, Հովհաննես Շիրազի փողոց, Աջափնյակ, Երևան, 0057, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Heatedfloor,Sunny,View,Bilateral,Closetothebusstation,Gate,Fence,Elevator",https://myrealty.am/en/new-build-house-for-sale/Shiraz+St/Achapnyak/Yerevan/100033,0,0,,,for sale,house,myrealty.am,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Achapnyak, Martirosyan St",Yerevan, Achapnyak, Martirosyan St,120000,207,3023.0,580,6,3,3,Stone,3.0,Good,11.07.2020,20.04.2021,08.05.2022,40.1918996,44.4585765,"Լուկաշին, Աջափնյակ, Երևան, 0031, Հայաստան","Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Balcony,Attic,Tile,Laminateflooring,Swimmingpool,Sunny,Closetothebusstation,Parking,Garage,Gate",https://myrealty.am/en/house-for-sale/Martirosyan+St/Achapnyak/Yerevan/100024,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0
"Yerevan, Achapnyak, G 1 dis.",Yerevan, Achapnyak, G 1 dis.,400000,800,2922.0,500,7,3,5,Monolit,3.0,Newly repaired,11.07.2020,03.08.2021,08.05.2022,40.20607666,44.45581963,"60, Հովհաննես Շիրազի փողոց, Г-1 թաղամաս, Աջափնյակ, Երևան, 0057, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Fireplace,Eurowindows,Irondoor,Openbalcony,Tile,Sunny,View,Bilateral,Roadside,Closetothebusstation,Garage,Buildingexistence,Gate,Fence",https://myrealty.am/en/new-build-house-for-sale/G+1+dis./Achapnyak/Yerevan/100016,0,0,,,for sale,house,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
"Yerevan, Erebuni, Davit Bek St",Yerevan, Erebuni, Davit Bek St,330000,1650,2916.0,200,7,3,3,Stone,3.8,Good,10.07.2020,31.10.2021,08.05.2022,40.1679251,44.5461957,"103/1, Դավիթ Բեկի փողոց, Նոր Նորք, Երևան, 0092, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Fireplace,Grating,Irondoor,Openbalcony,Balcony,Storageroom,Attic,Basement,Tile,Parquet,Swimmingpool,Sunny,View,Roadside,Closetothebusstation,Parking,Garage,Gate,Fence,Highfirstfloor",https://myrealty.am/en/house-for-sale/Davit+Bek+St/Erebuni/Yerevan/99982,0,0,,,for sale,house,bars.am,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1
"Yerevan, Center, Aygestan St",Yerevan, Center, Aygestan St,750000,577,2631.0,1300,7,3,3,Other,3.0,Zero condition,10.07.2020,16.07.2021,08.05.2022,40.1815802,44.5301541,"11, Այգեստանի 10րդ փողոց, Կենտրոն, Երևան, 0025, Հայաստան","Electricity,water24/7,Water","Openbalcony,Roadside",https://myrealty.am/en/house-for-sale/Aygestan+St/Center/Yerevan/99971,0,0,,,for sale,house,bars.am,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Yerevan, Achapnyak, Shiraz St",Yerevan, Achapnyak, Shiraz St,315000,1286,3203.0,245,5,3,3,Monolit,3.2,Zero condition,10.07.2020,12.07.2021,08.05.2022,40.2026448,44.4627822,"6, Հովհաննես Շիրազի փողոց, Աջափնյակ, Երևան, 0088, Հայաստան","Heating,Internet,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Loggia,Openbalcony,Tile,Parquet,Securitysystem,Sunny,View,Roadside,Closetothebusstation,Garage,Park,Gate,Fence",https://myrealty.am/en/new-build-house-for-sale/Shiraz+St/Achapnyak/Yerevan/99954,0,0,,,for sale,house,bars.am,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1
"Yerevan, Achapnyak, Shiraz St",Yerevan, Achapnyak, Shiraz St,399000,1995,2782.0,200,5,3,4,Monolit,3.2,Newly repaired,10.07.2020,13.07.2021,08.05.2022,40.2031637,44.4621641,"10, Հովհաննես Շիրազի փողոց, Աջափնյակ, Երևան, 0088, Հայաստան","Heating,Electricity,Gas,Water","Furniture,Equipment,Eurowindows,Loggia,Balcony,Tile,Parquet,Gym,Sunny,View,Roadside,Closetothebusstation,Garage,Park,Fence,Sauna",https://myrealty.am/en/new-build-house-for-sale/Shiraz+St/Achapnyak/Yerevan/99951,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1
"Yerevan, Avan, Paruyr Sevak dis.",Yerevan, Avan, Paruyr Sevak dis.,160000,533,1354.0,300,4,2,3,Stone,2.8,Newly repaired,09.07.2020,19.09.2021,08.05.2022,40.2284687,44.5793544,"29, Պարույր Սևակ թաղ 1-ին փողոց, Առինջ, Աբովյանի տարածաշրջան, Կոտայքի մարզ, 3742210, Հայաստան","Heating,Gas,Hotwater,water24/7,Irrigation,Sewerage,Canalization","Openbalcony,Eurowindows,Sunny,Garage,Irondoor",https://myrealty.am/en/house-for-sale/Paruyr+Sevak+dis./Avan/Yerevan/114254,0,0,,,for sale,house,myrealty.am,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Yerevan, Avan, Tsarav Aghbyur St",Yerevan, Avan, Tsarav Aghbyur St,1200000,1200,3341.0,1000,5,2,3,Stone,3.2,Newly repaired,09.07.2020,13.07.2021,08.05.2022,40.2159586,44.5511778,"Աթենք մսամթերք, 59, Ծարավ Աղբյուրի փողոց, Ավան, Երևան, 0052, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Parquet,Sunny,View,Roadside,Closetothebusstation,Garage,Park",https://myrealty.am/en/house-for-sale/Tsarav+Aghbyur+St/Avan/Yerevan/99904,0,0,,,for sale,house,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"Yerevan, Arabkir, Keri St",Yerevan, Arabkir, Keri St,230000,796,3129.0,289,6,2,2,Monolit,3.2,Newly repaired,08.07.2020,13.07.2021,08.05.2022,40.2007834,44.487212,"46, Քեռու փողոց, Արաբկիր, Երևան, 0028, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Fireplace,Eurowindows,Grating,Irondoor,Openbalcony,Balcony,Storageroom,Attic,Basement,Tile,Parquet,Securitysystem,Sunny,View,Bilateral,Roadside,Closetothebusstation,Parking,Garage,Buildingexistence,Gate,Fence,Highfirstfloor",https://myrealty.am/en/house-for-sale/Keri+St/Arabkir/Yerevan/99894,0,0,,,for sale,house,myrealty.am,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1
"Yerevan, Avan, Paruyr Sevak dis.",Yerevan, Avan, Paruyr Sevak dis.,160000,533,3534.0,300,4,2,3,Stone,2.8,Newly repaired,08.07.2020,20.07.2021,08.05.2022,40.2284687,44.5793544,"29, Պարույր Սևակ թաղ 1-ին փողոց, Առինջ, Աբովյանի տարածաշրջան, Կոտայքի մարզ, 3742210, Հայաստան","Heating,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Gas,water24/7","Eurowindows,Irondoor,Openbalcony,Sunny,Garage",https://myrealty.am/en/house-for-sale/Paruyr+Sevak+dis./Avan/Yerevan/99938,0,0,,,for sale,house,myrealty.am,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Kotayk, Arinj, Arinj",Kotayk, Arinj, Arinj,190000,238,994.0,800,5,1,2,Monolit,3.0,Good,29.09.2021,29.09.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Closetothebusstation,View,Sunny,Eurowindows",https://myrealty.am/en/new-build-house-for-sale/Arinj/Arinj/Kotayk/114821,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Davtashen, Mikoyan St",Yerevan, Davtashen, Mikoyan St,210000,2561,1165.0,82,4,3,2,Stone,3.0,Newly repaired,28.09.2021,28.09.2021,08.05.2022,40.2238692,44.5057129,"Methane Station, Եղվարդի խճուղի, Դավթաշեն, Երևան, 0054, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Garage,Openbalcony",https://myrealty.am/en/new-build-house-for-sale/Mikoyan+St/Davtashen/Yerevan/114768,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Avan, Acharyan St",Yerevan, Avan, Acharyan St,330000,465,1685.0,710,5,2,2,Stone,3.0,Newly repaired,25.09.2021,25.09.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Sewerage,Canalization,Water,water24/7,Electricity,Hotwater,Gas,Heating","Equipment,Furniture",https://myrealty.am/en/house-for-sale/Acharyan+St/Avan/Yerevan/114729,0,0,,,for sale,house,myrealty.am,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Avan, Paruyr Sevak dis.",Yerevan, Avan, Paruyr Sevak dis.,340000,283,1434.0,1200,6,2,4,Monolit,3.0,Newly repaired,24.09.2021,24.09.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Sunny,View,Bilateral,Closetothebusstation,Playground,Park,Gate,Fence",https://myrealty.am/en/new-build-house-for-sale/Paruyr+Sevak+dis./Avan/Yerevan/114705,0,0,,,for sale,house,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1
