Location,Region,District,Street,Price,Price_sqm,Views,Area,Rooms,Floor,Storeys,Bathrooms,Building_type,Ceiling_height,Condition,Date_added,Date_edited,Date_scraped,Latitude,Longitude,Address,Facilities,Additional_info,url,On_request,Error,Listing_type,Property_type,Floors,Platform_name,Airconditioner,Canalization,Centralheating,Electricity,Gas,Heating,Hotwater,Internet,Irrigation,Sewerage,Water,Water24_7,Attic,Balcony,Basement,Bilateral,Buildingexistence,Closetothebusstation,Elevator,Equipment,Eurowindows,Fence,Fireplace,Furniture,Garage,Gate,Grating,Gym,Heatedfloor,Heater,Highfirstfloor,Irondoor,Laminateflooring,Loggia,Openbalcony,Park,Parking,Parquet,Playground,Roadside,Sauna,Securitysystem,Storageroom,Sunny,Swimmingpool,Tile,Has_view
"Yerevan, Center, D. Demirchyan St",Yerevan, Center, D. Demirchyan St,100000,1087,971.0,92.0,3,6,6,1,Stone,2.8,Newly repaired,05.08.2021,17.11.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Hotwater,Electricity,Air-conditioner,Gas,water24/7","Furniture,Equipment,Fireplace,Eurowindows,Openbalcony,Attic,Basement,Tile,Sunny,View,Closetothebusstation,Parking",https://myrealty.am/en/3-bedroom/apartment-for-sale/D.+Demirchyan+St/Center/Yerevan/113157,0,0,for sale,apartment,,myrealty.am,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"Yerevan, Arabkir, Artsruni St",Yerevan, Arabkir, Artsruni St,74000,771,741.0,96.0,3,5,5,1,Stone,2.8,Good,05.08.2021,09.02.2022,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Balcony,Laminateflooring,Parquet",https://myrealty.am/en/3-bedroom/apartment-for-sale/Artsruni+St/Arabkir/Yerevan/113153,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Yerevan, Arabkir, Baghramyan av(Arabkir)",Yerevan, Arabkir, Baghramyan av(Arabkir),100000,1250,953.0,80.0,3,4,6,1,Stone,2.8,Newly repaired,04.08.2021,02.12.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Gas,Water,water24/7","Eurowindows,Tile,Laminateflooring,Sunny,Closetothebusstation",https://myrealty.am/en/3-bedroom/apartment-for-sale/Baghramyan+av%28Arabkir%29/Arabkir/Yerevan/113135,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Yerevan, Center, Pushkin St",Yerevan, Center, Pushkin St,155000,1802,750.0,86.0,3,8,9,1,Panel,2.8,Good,04.08.2021,04.08.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/Pushkin+St/Center/Yerevan/113208,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Arabkir, V.Vagharshyan St",Yerevan, Arabkir, V.Vagharshyan St,97000,1183,806.0,82.0,3,10,16,1,Panel,2.8,Newly repaired,04.08.2021,03.12.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/V.Vagharshyan+St/Arabkir/Yerevan/113133,0,0,for sale,apartment,,bars.am,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
"Yerevan, Arabkir, N. Tigranyan St",Yerevan, Arabkir, N. Tigranyan St,66500,1255,,53.0,2,2,5,1,Stone,2.6,Newly repaired,04.08.2021,13.04.2022,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating",Openbalcony,https://myrealty.am/en/2-bedroom/apartment-for-sale/N.+Tigranyan+St/Arabkir/Yerevan/113130,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Arabkir, Hovsep Emin St",Yerevan, Arabkir, Hovsep Emin St,94000,879,761.0,107.0,3,5,14,1,Panel,2.8,Good,04.08.2021,02.12.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Internet,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Irondoor,Openbalcony,Balcony,Storageroom,Tile,Parquet,Securitysystem,Sunny,View,Roadside,Parking,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/Hovsep+Emin+St/Arabkir/Yerevan/113126,0,0,for sale,apartment,,bars.am,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"Yerevan, Center, Isahakyan St",Yerevan, Center, Isahakyan St,183600,1836,792.0,100.0,3,5,5,1,Stone,3.0,Good,04.08.2021,17.11.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Fireplace,Eurowindows,Grating,Irondoor,Loggia,Openbalcony,Balcony,Storageroom,Tile,Parquet,Heatedfloor,Securitysystem,Sunny,View,Bilateral,Roadside,Closetothebusstation,Parking,Playground,Park",https://myrealty.am/en/3-bedroom/apartment-for-sale/Isahakyan+St/Center/Yerevan/113124,0,0,for sale,apartment,,bars.am,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"Yerevan, Arabkir, N. Tigranyan dead end",Yerevan, Arabkir, N. Tigranyan dead end,136000,1432,403.0,95.0,4,11,12,2,Monolit,3.0,Zero condition,04.08.2021,26.01.2022,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Securitysystem,Sunny,View,Closetothebusstation,Parking,Playground,Park,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/N.+Tigranyan+dead+end/Arabkir/Yerevan/118342,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1
"Yerevan, Arabkir, Sevqareci Saqo St",Yerevan, Arabkir, Sevqareci Saqo St,66000,1200,1048.0,55.0,2,2,7,1,Monolit,3.0,Newly repaired,04.08.2021,04.08.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Electricity,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Sevqareci+Saqo+St/Arabkir/Yerevan/113119,0,0,for sale,apartment,,bars.am,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"Yerevan, Arabkir, A.Bakunts str",Yerevan, Arabkir, A.Bakunts str,56000,1273,898.0,44.0,1,5,5,1,Stone,2.8,Good,04.08.2021,21.02.2022,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Hotwater,Electricity,Gas,Water","Eurowindows,Sunny,View,Closetothebusstation,Parking,Playground",https://myrealty.am/en/1-bedroom/apartment-for-sale/A.Bakunts+str/Arabkir/Yerevan/113116,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
"Yerevan, Center, Charents St",Yerevan, Center, Charents St,330000,2640,898.0,125.0,3,4,10,3,Monolit,3.0,Newly repaired,04.08.2021,17.11.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Tile,Laminateflooring,Securitysystem,View,Roadside,Closetothebusstation,Parking,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Charents+St/Center/Yerevan/113115,0,0,for sale,apartment,,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1
"Yerevan, Arabkir, Kievyan St",Yerevan, Arabkir, Kievyan St,87000,1208,938.0,72.0,2,4,4,1,Stone,3.0,Newly repaired,04.08.2021,02.12.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Eurowindows,Balcony",https://myrealty.am/en/2-bedroom/apartment-for-sale/Kievyan+St/Arabkir/Yerevan/113113,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Arabkir, Komitas Ave",Yerevan, Arabkir, Komitas Ave,91000,1400,871.0,65.0,2,2,3,1,Stone,2.8,Newly repaired,04.08.2021,16.04.2022,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Eurowindows,Irondoor,Tile,Sunny,Closetothebusstation",https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/113111,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Yerevan, Center, Antarayin St",Yerevan, Center, Antarayin St,280000,2800,723.0,100.0,4,2,5,2,Monolit,3.0,Newly repaired,04.08.2021,21.12.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Loggia,Openbalcony,Tile,Sunny,View,Roadside,Closetothebusstation,Park,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/117504,0,0,for sale,apartment,,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1
"Yerevan, Arabkir, A. Khachatrian St",Yerevan, Arabkir, A. Khachatrian St,67000,893,817.0,75.0,2,4,13,1,Panel,2.8,Good,04.08.2021,02.12.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Gas,Water,water24/7","Heater,Irondoor,Balcony,Storageroom,Tile,Parquet,Sunny,Closetothebusstation,Parking,Playground,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-sale/A.+Khachatrian+St/Arabkir/Yerevan/113110,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0
"Yerevan, Center, A.Manukyan St",Yerevan, Center, A.Manukyan St,245000,1815,1010.0,135.0,4,3,10,2,Monolit,3.0,Newly repaired,04.08.2021,30.08.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Eurowindows,Loggia,Openbalcony,Sunny,Roadside",https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/A.Manukyan+St/Center/Yerevan/113108,0,0,for sale,apartment,,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
"Yerevan, Arabkir, A. Khachatrian St",Yerevan, Arabkir, A. Khachatrian St,105000,1167,702.0,90.0,3,10,13,2,Panel,2.8,Newly repaired,04.08.2021,03.12.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Elevator,Balcony,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-sale/A.+Khachatrian+St/Arabkir/Yerevan/113107,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Mayisyan St",Yerevan, Center, Mayisyan St,270000,2250,562.0,120.0,4,3,7,2,Stone,3.2,Newly repaired,03.08.2021,05.11.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Gas,Electricity,Water,Sewerage,Canalization","Furniture,Equipment,Eurowindows,Tile,Garage",https://myrealty.am/en/4-bedroom/apartment-for-sale/Mayisyan+St/Center/Yerevan/115985,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Center, Nalbandyan St",Yerevan, Center, Nalbandyan St,172000,2293,746.0,75.0,3,4,5,1,Stone,3.0,Good,03.08.2021,03.08.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Balcony,Tile,Parquet,Sunny,View,Bilateral,Roadside,Closetothebusstation,Playground,Park",https://myrealty.am/en/3-bedroom/apartment-for-sale/Nalbandyan+St/Center/Yerevan/113097,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
"Yerevan, Center, Paronyan St",Yerevan, Center, Paronyan St,128000,1208,858.0,106.0,3,1,4,1,Stone,3.2,Newly repaired,03.08.2021,17.11.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Sewerage,Canalization,Water,water24/7,Electricity,Hotwater,Gas,Heating","Irondoor,Tile,Eurowindows",https://myrealty.am/en/3-bedroom/apartment-for-sale/Paronyan+St/Center/Yerevan/113094,0,0,for sale,apartment,,bars.am,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Qanaqer-Zeytun, K. Ulnetsi St",Yerevan, Qanaqer-Zeytun, K. Ulnetsi St,70000,921,971.0,76.0,4,4,4,1,Panel,2.8,Good,14.07.2021,14.07.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Balcony,Storageroom,Tile,Parquet,Sunny,View,Bilateral,Roadside,Closetothebusstation,Garage,Playground,Park",https://myrealty.am/en/4-bedroom/apartment-for-sale/K.+Ulnetsi+St/Qanaqer-Zeytun/Yerevan/112559,0,0,for sale,apartment,,bars.am,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1
"Yerevan, Qanaqer-Zeytun, K. Ulnetsi St",Yerevan, Qanaqer-Zeytun, K. Ulnetsi St,65000,855,970.0,76.0,4,4,4,1,Panel,2.8,Good,14.07.2021,14.07.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Balcony,Tile,Parquet,Sunny,View,Bilateral,Roadside,Closetothebusstation,Playground,Park",https://myrealty.am/en/4-bedroom/apartment-for-sale/K.+Ulnetsi+St/Qanaqer-Zeytun/Yerevan/112556,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1
"Yerevan, Qanaqer-Zeytun, K. Ulnetsi St",Yerevan, Qanaqer-Zeytun, K. Ulnetsi St,70000,921,889.0,76.0,4,4,4,1,Panel,2.8,Good,14.07.2021,30.09.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Balcony,Tile,Sunny,View,Bilateral,Roadside,Closetothebusstation,Garage,Playground,Park",https://myrealty.am/en/4-bedroom/apartment-for-sale/K.+Ulnetsi+St/Qanaqer-Zeytun/Yerevan/112545,0,0,for sale,apartment,,myrealty.am,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Center, Tumanyan St",Yerevan, Center, Tumanyan St,120000,1905,1441.0,63.0,2,11,11,1,Monolit,3.0,Newly repaired,14.07.2021,26.03.2022,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Electricity,Gas,Water,water24/7","Eurowindows,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tumanyan+St/Center/Yerevan/112529,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"Yerevan, Arabkir, Artsruni St",Yerevan, Arabkir, Artsruni St,105000,1019,949.0,103.0,4,6,14,1,Panel,2.8,Newly repaired,14.07.2021,14.07.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Eurowindows,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale/Artsruni+St/Arabkir/Yerevan/112527,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"Yerevan, Davtashen, Davtashen 4 district",Yerevan, Davtashen, Davtashen 4 district,135000,1392,1219.0,97.0,3,3,15,2,Monolit,3.0,Newly repaired,13.07.2021,09.09.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Laminateflooring,Parquet,Heatedfloor,Sunny,Closetothebusstation,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Davtashen+4+district/Davtashen/Yerevan/112515,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
"Yerevan, Davtashen, Davtashen 4 St",Yerevan, Davtashen, Davtashen 4 St,69000,863,565.0,80.0,4,2,9,1,Panel,2.8,Good,13.07.2021,13.07.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Gas,Hotwater,Electricity,water24/7,Water,Irrigation,Sewerage,Canalization",Storageroom,https://myrealty.am/en/4-bedroom/apartment-for-sale/Davtashen+4+St/Davtashen/Yerevan/112558,0,0,for sale,apartment,,bars.am,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Yerevan, Qanaqer-Zeytun, Sevak St",Yerevan, Qanaqer-Zeytun, Sevak St,205000,1934,856.0,106.0,3,10,17,1,Monolit,3.0,Newly repaired,13.07.2021,15.09.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Sevak+St/Qanaqer-Zeytun/Yerevan/112508,0,0,for sale,apartment,,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"Yerevan, Qanaqer-Zeytun, Sevak St",Yerevan, Qanaqer-Zeytun, Sevak St,205000,1934,832.0,106.0,3,10,17,1,Monolit,3.0,Newly repaired,13.07.2021,18.08.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Sevak+St/Qanaqer-Zeytun/Yerevan/112507,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"Yerevan, Arabkir, Komitas Ave",Yerevan, Arabkir, Komitas Ave,170000,1809,966.0,94.0,3,7,7,1,Monolit,2.8,Newly repaired,12.07.2021,06.10.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Laminateflooring,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/112481,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Arabkir, Hr.Kochar St",Yerevan, Arabkir, Hr.Kochar St,153000,1739,924.0,88.0,3,12,13,2,Monolit,2.8,Newly repaired,12.07.2021,16.08.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Elevator,Openbalcony,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Hr.Kochar+St/Arabkir/Yerevan/112477,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Nor Norq, Gayi Ave",Yerevan, Nor Norq, Gayi Ave,47000,746,1093.0,63.0,2,11,12,2,Panel,2.8,Good,12.07.2021,12.07.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Balcony,Storageroom,Tile,Roadside,Park",https://myrealty.am/en/2-bedroom/apartment-for-sale/Gayi+Ave/Nor+Norq/Yerevan/112470,0,0,for sale,apartment,,bars.am,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"Yerevan, Center, Koghbatsi St",Yerevan, Center, Koghbatsi St,245000,2579,969.0,95.0,3,6,14,2,Monolit,3.0,Newly repaired,12.07.2021,12.07.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Securitysystem,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Koghbatsi+St/Center/Yerevan/112467,0,0,for sale,apartment,,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1
