Location,Region,District,Street,Price,Views,Area,Rooms,Floor,Storeys,Bathrooms,Building_type,Ceiling_height,Condition,Date_added,Date_edited,Date_scraped,Latitude,Longitude,Address,Facilities,Additional_info,url,On_request,Price_sqm,Error,Floors,Listing_type,Property_type,Platform_name,Airconditioner,Canalization,Centralheating,Electricity,Gas,Heating,Hotwater,Internet,Irrigation,Sewerage,Water,Water24_7,Attic,Balcony,Basement,Bilateral,Buildingexistence,Closetothebusstation,Elevator,Equipment,Eurowindows,Fence,Fireplace,Furniture,Garage,Gate,Grating,Gym,Heatedfloor,Heater,Highfirstfloor,Irondoor,Laminateflooring,Loggia,Openbalcony,Park,Parking,Parquet,Playground,Roadside,Sauna,Securitysystem,Storageroom,Sunny,Swimmingpool,Tile,Has_view
"Yerevan, Center, Nalbandyan St",Yerevan, Center, Nalbandyan St,500.0,2615.0,85,3,5,11,1,Monolit,3.0,Newly repaired,28.11.2019,07.05.2020,08.05.2022,40.1796015,44.5154849,"7/1, Նալբանդյան փողոց, Կենտրոն, Երևան, 010, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Securitysystem,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Nalbandyan+St/Center/Yerevan/89429,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
"Yerevan, Center, Nalbandyan St",Yerevan, Center, Nalbandyan St,500.0,2553.0,75,3,9,11,1,Monolit,3.0,Newly repaired,28.11.2019,07.05.2020,08.05.2022,40.1796015,44.5154849,"7/1, Նալբանդյան փողոց, Կենտրոն, Երևան, 010, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Securitysystem,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Nalbandyan+St/Center/Yerevan/89427,0,,0,,for rent,apartment,bars.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
"Yerevan, Achapnyak, Mazmanyan St",Yerevan, Achapnyak, Mazmanyan St,350.0,2582.0,38,2,2,4,1,Stone,3.2,Newly repaired,27.11.2019,28.09.2020,08.05.2022,40.2090195,44.4656484,"Նորաշեն թաղամաս, Նորաշեն, Աջափնյակ, Երևան, 0095, Հայաստան","Sewerage,Canalization,Water,water24/7,Electricity,Centralheating,Internet,Hotwater,Gas,Heating","Heater,Parking,Playground,Park,Closetothebusstation,Tile,Eurowindows,Equipment,Furniture",https://myrealty.am/en/2-bedroom/apartment-for-rent/Mazmanyan+St/Achapnyak/Yerevan/89414,0,,0,,for rent,apartment,myrealty.am,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"Yerevan, Center, Tumanyan St",Yerevan, Center, Tumanyan St,1000.0,2308.0,120,4,5,5,1,Stone,3.2,Newly repaired,27.11.2019,17.12.2019,08.05.2022,40.1829508,44.5166621,"19, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Heatedfloor,Sunny,View,Roadside,Closetothebusstation,Playground,Park",https://myrealty.am/en/4-bedroom/apartment-for-rent/Tumanyan+St/Center/Yerevan/89387,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Arabkir, Adonts St",Yerevan, Arabkir, Adonts St,950.0,2955.0,103,3,4,8,2,Monolit,3.0,Newly repaired,27.11.2019,10.05.2020,08.05.2022,40.2144604,44.5173354,"19/8, Նիկողայոս Ադոնցի փողոց, Արաբկիր, Երևան, 0021, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Heatedfloor,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Adonts+St/Arabkir/Yerevan/89377,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Center, Argishti St",Yerevan, Center, Argishti St,500.0,3123.0,55,1,3,3,1,Stone,3.2,Newly repaired,27.11.2019,06.05.2020,08.05.2022,40.1739456,44.5023327,"Yerevan Ararat Wine Brandy Vodka FactoryԵրեվանի Արարատ Կոնյակի-Գինու-Օղու Կոմբինատ, 9, Արգիշտի փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Laminateflooring,Heatedfloor,Sunny,View,Roadside,Closetothebusstation,Playground,Park",https://myrealty.am/en/1-bedroom/apartment-for-rent/Argishti+St/Center/Yerevan/89374,0,,0,,for rent,apartment,bars.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Center, Argishti St",Yerevan, Center, Argishti St,400.0,3619.0,40,1,1,14,1,Monolit,3.0,Newly repaired,26.11.2019,16.12.2019,08.05.2022,40.1737796,44.5042197,"7, Արգիշտի փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Water,water24/7,Electricity,Centralheating,Hotwater,Gas,Heating","Irondoor,Playground,Park,Closetothebusstation,View,Sunny,Tile,Eurowindows,Elevator,Equipment,Furniture",https://myrealty.am/en/1-bedroom/apartment-for-rent-in-new-construction/Argishti+St/Center/Yerevan/89325,0,,0,,for rent,apartment,myrealty.am,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"Yerevan, Center, Mashtots Ave",Yerevan, Center, Mashtots Ave,1000.0,2538.0,80,3,3,5,1,Stone,3.2,Newly repaired,26.11.2019,03.05.2020,08.05.2022,40.1902214,44.518329,"45, Մեսրոպ Մաշտոցի պողոտա, Երևան, 0009, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Securitysystem,Sunny,View,Roadside,Closetothebusstation,Playground,Park",https://myrealty.am/en/3-bedroom/apartment-for-rent/Mashtots+Ave/Center/Yerevan/89299,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1
"Yerevan, Center, Saryan St",Yerevan, Center, Saryan St,700.0,2621.0,96,3,2,3,1,Stone,3.0,Newly repaired,26.11.2019,03.05.2020,08.05.2022,40.1866807,44.5083135,"10, Սարյանի փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Sunny,View,Closetothebusstation",https://myrealty.am/en/3-bedroom/apartment-for-rent/Saryan+St/Center/Yerevan/89276,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Yerevan, Center, Antarayin St",Yerevan, Center, Antarayin St,600.0,2735.0,60,2,2,6,1,Monolit,3.2,Newly repaired,25.11.2019,01.05.2020,08.05.2022,40.1939961,44.5090378,"158, Անտառային փողոց, Երևան, 0077, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Eurowindows,Irondoor,Tile,Laminateflooring,Heatedfloor,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Antarayin+St/Center/Yerevan/89259,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Center, Koghbatsi St",Yerevan, Center, Koghbatsi St,800.0,2614.0,76,3,4,11,1,Panel,2.8,Newly repaired,25.11.2019,03.05.2020,08.05.2022,40.1800939,44.5092766,"10, Ամիրյան փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Water,water24/7,Electricity,Air-conditioner,Hotwater,Gas,Heating","Irondoor,View,Sunny,Parquet,Tile,Eurowindows,Elevator,Openbalcony,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-rent/Koghbatsi+St/Center/Yerevan/89252,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"Yerevan, Center, Koghbatsi St",Yerevan, Center, Koghbatsi St,800.0,2560.0,76,3,4,11,1,Panel,2.8,Newly repaired,25.11.2019,12.04.2021,08.05.2022,40.1800939,44.5092766,"10, Ամիրյան փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Sewerage,Canalization,Water,water24/7,Electricity,Hotwater,Gas,Heating","Irondoor,View,Sunny,Parquet,Tile,Eurowindows,Elevator,Openbalcony,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-rent/Koghbatsi+St/Center/Yerevan/89250,0,,0,,for rent,apartment,bars.am,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"Yerevan, Center, Nalbandyan St",Yerevan, Center, Nalbandyan St,900.0,266.0,85,3,5,11,1,Panel,2.8,Newly repaired,25.11.2019,14.04.2022,08.05.2022,40.1796015,44.5154849,"7/1, Նալբանդյան փողոց, Կենտրոն, Երևան, 010, Հայաստան","Heating,Gas,Hotwater,Electricity","Furniture,Equipment",https://myrealty.am/en/3-bedroom/apartment-for-rent/Nalbandyan+St/Center/Yerevan/120859,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Avan, Tsarav Aghbyur St",Yerevan, Avan, Tsarav Aghbyur St,515.0,2780.0,112,3,11,14,2,Monolit,3.0,Newly repaired,25.11.2019,16.12.2019,08.05.2022,40.215894,44.5563975,"139, Ծարավ Աղբյուրի փողոց, Ավան, Երևան, 0040, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Sunny,View,Closetothebusstation,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/89224,0,,0,,for rent,apartment,myrealty.am,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Yerevan, Achapnyak, Fuchik St",Yerevan, Achapnyak, Fuchik St,350.0,3631.0,60,2,7,14,1,Monolit,3.0,Newly repaired,25.11.2019,16.12.2019,08.05.2022,40.2011242,44.4769932,"3, Ֆուչիկի փողոց, Աջափնյակ, Երևան, 0078, Հայաստան","water24/7,Electricity,Hotwater,Gas,Heating","Park,Roadside,Closetothebusstation,View,Sunny,Laminateflooring,Tile,Eurowindows,Elevator,Openbalcony,Equipment,Furniture",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Fuchik+St/Achapnyak/Yerevan/89195,0,,0,,for rent,apartment,bars.am,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
"Yerevan, Arabkir, V.Papazyan St",Yerevan, Arabkir, V.Papazyan St,800.0,3220.0,74,2,6,14,1,Monolit,3.0,Newly repaired,23.11.2019,20.04.2021,08.05.2022,40.2053369,44.5003688,"23/1, Վահրամ Փափազյան փողոց, Արաբկիր, Երևան, 0012, Հայաստան","Heating,Internet,Sewerage,Canalization,Electricity,Air-conditioner,Gas,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Parquet,Securitysystem,Sunny,View,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/V.Papazyan+St/Arabkir/Yerevan/89158,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1
"Yerevan, Center, Tigran Mets Ave",Yerevan, Center, Tigran Mets Ave,450.0,2879.0,46,2,2,5,1,Stone,3.0,Newly repaired,23.11.2019,07.05.2020,08.05.2022,40.1658586,44.5131713,"39, Տիգրան Մեծի պողոտա, Կենտրոն, Երևան, 0018, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Laminateflooring,Parquet,Heatedfloor,View,Roadside,Closetothebusstation,Park",https://myrealty.am/en/2-bedroom/apartment-for-rent/Tigran+Mets+Ave/Center/Yerevan/89148,0,,0,,for rent,apartment,bars.am,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
"Yerevan, Arabkir, Orbeli Yeghbayrner St",Yerevan, Arabkir, Orbeli Yeghbayrner St,500.0,1392.0,74,3,2,16,1,Monolit,3.0,Newly repaired,08.03.2021,08.03.2021,08.05.2022,40.1942932,44.495792,"7, Օրբելի եղբայրների փողոց, Արաբկիր, Երևան, 0028, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Heater,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Parquet,Heatedfloor,Securitysystem,Sunny,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/108100,0,,0,,for rent,apartment,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0
"Yerevan, Center, Teryan St",Yerevan, Center, Teryan St,3500.0,1406.0,270,5,9,14,4,Monolit,3.0,Newly repaired,07.03.2021,07.03.2021,08.05.2022,40.1880743,44.521181,"66, Տերյան փողոց, Երևան, 0009, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Storageroom,Tile,Laminateflooring,Securitysystem,Gym,Swimmingpool,Sunny,View,Roadside,Closetothebusstation,Parking,Park,Elevator",https://myrealty.am/en/5-bedroom/apartment-for-rent-in-new-construction/Teryan+St/Center/Yerevan/108089,0,,0,,for rent,apartment,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1
"Yerevan, Center, Yekmalyan St",Yerevan, Center, Yekmalyan St,3000.0,1904.0,145,4,14,18,2,Monolit,3.0,Newly repaired,06.03.2021,14.09.2021,08.05.2022,40.1841473,44.5091566,"5, Եկմալյան փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Heatedfloor,Sunny,View,Closetothebusstation,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-rent-in-new-construction/Yekmalyan+St/Center/Yerevan/108076,0,,0,,for rent,apartment,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Yerevan, Center, Baghramyan Ave (Kentron)",Yerevan, Center, Baghramyan Ave (Kentron),550.0,1541.0,87,3,4,9,1,Panel,2.8,Good,06.03.2021,06.03.2021,08.05.2022,40.1936491,44.4984277,"Տակ ֆուդ, Մարշալ Բաղրամյան պողոտա, Արաբկիր, Երևան, 0019, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Laminateflooring,Sunny,View,Closetothebusstation",https://myrealty.am/en/3-bedroom/apartment-for-rent/Baghramyan+Ave+%28Kentron%29/Center/Yerevan/108069,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Yerevan, Avan, Tsarav Aghbyur St",Yerevan, Avan, Tsarav Aghbyur St,550.0,1609.0,110,3,3,14,2,Monolit,2.8,Newly repaired,05.03.2021,05.03.2021,08.05.2022,40.215894,44.5563975,"139, Ծարավ Աղբյուրի փողոց, Ավան, Երևան, 0040, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-rent-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/108046,0,,0,,for rent,apartment,myrealty.am,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Center, Baghramyan Ave 1 blind end",Yerevan, Center, Baghramyan Ave 1 blind end,750.0,2107.0,40,2,8,9,1,Panel,2.8,Newly repaired,04.03.2021,19.03.2021,08.05.2022,40.1888035,44.5134258,"1, Մարշալ Բաղրամյան պողոտա, Երևան, 0019, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park",https://myrealty.am/en/2-bedroom/apartment-for-rent/Baghramyan+Ave++1+blind+end/Center/Yerevan/108020,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Center, Buzand St",Yerevan, Center, Buzand St,850.0,1679.0,60,2,10,17,1,Monolit,2.8,Newly repaired,03.03.2021,03.03.2021,08.05.2022,40.1799198,44.5114776,"17, Բյուզանդի փողոց, Կենտրոն, Երևան, 0010, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Tile,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Buzand+St/Center/Yerevan/107980,0,,0,,for rent,apartment,myrealty.am,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Qanaqer-Zeytun, Sevak St",Yerevan, Qanaqer-Zeytun, Sevak St,400.0,1654.0,60,2,12,15,1,Monolit,3.2,Newly repaired,02.03.2021,16.04.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Parquet,Securitysystem,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Sevak+St/Qanaqer-Zeytun/Yerevan/107966,0,,0,,for rent,apartment,myrealty.am,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
"Yerevan, Center, Vardanants St",Yerevan, Center, Vardanants St,550.0,1338.0,90,3,2,5,1,Stone,3.0,Newly repaired,02.03.2021,13.03.2021,08.05.2022,40.1791879,44.5172503,"2, Վարդանանց փողոց, Կենտրոն, Երևան, 010, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Laminateflooring,Sunny,View,Roadside,Closetothebusstation,Park",https://myrealty.am/en/3-bedroom/apartment-for-rent/Vardanants+St/Center/Yerevan/107952,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
"Yerevan, Center, Tumanyan St",Yerevan, Center, Tumanyan St,550.0,1365.0,60,2,6,7,1,Stone,3.0,Newly repaired,02.03.2021,13.03.2021,08.05.2022,40.1829508,44.5166621,"19, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Laminateflooring,Sunny,View,Roadside,Closetothebusstation,Park",https://myrealty.am/en/2-bedroom/apartment-for-rent/Tumanyan+St/Center/Yerevan/107949,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
"Yerevan, Center, Amiryan St",Yerevan, Center, Amiryan St,800.0,1396.0,120,4,2,4,1,Stone,3.0,Newly repaired,02.03.2021,13.03.2021,08.05.2022,40.1788881,44.5101936,"5, Ամիրյան փողոց, Կենտրոն, Երևան, 0010, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Laminateflooring,Sunny,View,Roadside,Closetothebusstation,Park",https://myrealty.am/en/4-bedroom/apartment-for-rent/Amiryan+St/Center/Yerevan/107946,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
"Yerevan, Center, Antarayin St",Yerevan, Center, Antarayin St,600.0,1527.0,81,2,3,6,1,Stone,3.0,Newly repaired,02.03.2021,13.03.2021,08.05.2022,40.1968163,44.5087762,"""Yerevan Residence"", 186/11, Վերին Անտառային փողոց, Երևան, 0077, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Laminateflooring,Sunny,View,Playground,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Antarayin+St/Center/Yerevan/107945,0,,0,,for rent,apartment,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
"Yerevan, Center, Buzand St",Yerevan, Center, Buzand St,800.0,1448.0,56,2,10,17,1,Monolit,3.0,Newly repaired,02.03.2021,13.03.2021,08.05.2022,40.1799198,44.5114776,"17, Բյուզանդի փողոց, Կենտրոն, Երևան, 0010, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Balcony,Tile,Laminateflooring,Sunny,View,Roadside,Closetothebusstation,Playground,Park",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Buzand+St/Center/Yerevan/107942,0,,0,,for rent,apartment,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Arabkir, Hr.Kochar St",Yerevan, Arabkir, Hr.Kochar St,500.0,1297.0,84,3,4,4,1,Stone,2.8,Good,02.03.2021,13.03.2021,08.05.2022,40.1984512,44.4939081,"1, Հրաչյա Քոչար փողոց, Արաբկիր, Երևան, 0033, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Tile,Laminateflooring,Sunny,View,Roadside,Closetothebusstation",https://myrealty.am/en/3-bedroom/apartment-for-rent/Hr.Kochar+St/Arabkir/Yerevan/107938,0,,0,,for rent,apartment,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
"Yerevan, Center, Dzorap St",Yerevan, Center, Dzorap St,600.0,1419.0,65,2,4,16,1,Monolit,3.0,Newly repaired,02.03.2021,26.04.2021,08.05.2022,40.189192,44.4943418,"Parvana, Հրազդան գետափնյա ճանապարհ, Արաբկիր, Երևան, 0028, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Openbalcony,Tile,Laminateflooring,Sunny,View,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-rent-in-new-construction/Dzorap+St/Center/Yerevan/107936,0,,0,,for rent,apartment,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
